========== THREADING <Thread(Thread-11 (getAllPesertaKelas), stopped 139888921912896)> COMPLETE ==========
Time taken : 1305.56 seconds
Scrapping Student Course 11 kode TPWP17
Scrapping Student Course 12 kode TLE313
Scrapping Student Course 13 kode TAR212
Scrapping Student Course 11 kode TGLP22
Scrapping Student Course 11 kode TGLP24
Scrapping Student Course 11 kode TIUP10
Scrapping Student Course 12 kode TIKP01
Scrapping Student Course 13 kode TMS308
Scrapping Student Course 16 kode PTS202
Scrapping Student Course 11 kode TPB546
Scrapping Student Course 11 kode TEK326
Scrapping Student Course 11 kode TLE315
Scrapping Student Course 14 kode TAR212
Scrapping Student Course 11 kode TGLPA2
Scrapping Student Course 11 kode TPWP19
Scrapping Student Course 11 kode TPB548
Scrapping Student Course 11 kode PTS204
Scrapping Student Course 11 kode TIUP11
Scrapping Student Course 11 kode TEKP02
Scrapping Student Course 11 kode TMS310
Scrapping Student Course 13 kode TIKP01
Scrapping Student Course 11 kode TIUP12
Scrapping Student Course 11 kode TAR214
Scrapping Student Course 11 kode TPWPA1
Scrapping Student Course 12 kode TLE315
Scrapping Student Course 11 kode TIKP02
Scrapping Student Course 12 kode PTS204
Scrapping Student Course 12 kode TMS310
Scrapping Student Course 11 kode TPB550
Scrapping Student Course 11 kode TEKP04
Scrapping Student Course 11 kode TIUP13
Scrapping Student Course 12 kode TAR214
Scrapping Student Course 11 kode TLE502
Scrapping Student Course 11 kode TEKPA1
Scrapping Student Course 11 kode TPBP02
Scrapping Student Course 13 kode PTS204
Scrapping Student Course 13 kode TMS310
Scrapping Student Course 11 kode TLE504
Scrapping Student Course 11 kode TIUP14
Scrapping Student Course 11 kode TIKPA1
Scrapping Student Course 13 kode TAR214
Scrapping Student Course 11 kode TIKPA2
Scrapping Student Course 11 kode TPBP04
Scrapping Student Course 11 kode TEKPA2
Scrapping Student Course 11 kode TLE506
Scrapping Student Course 14 kode PTS204
Scrapping Student Course 14 kode TAR214
Scrapping Student Course 14 kode TMS310
Scrapping Student Course 11 kode TIUP15
Scrapping Student Course 11 kode TAR215
Scrapping Student Course 11 kode TIUP16
Scrapping Student Course 11 kode TLE508
Scrapping Student Course 15 kode TMS310
Scrapping Student Course 11 kode TPBPA2
Scrapping Student Course 15 kode PTS204
Scrapping Student Course 16 kode PTS204
Scrapping Student Course 11 kode TLE510
Scrapping Student Course 12 kode TAR215
Scrapping Student Course 11 kode TIUP17
Scrapping Student Course 11 kode TMS402
Scrapping Student Course 11 kode TLE512
Scrapping Student Course 11 kode TLE514
Scrapping Student Course 11 kode TLE516
Scrapping Student Course 11 kode TAR216
Scrapping Student Course 17 kode PTS204
Scrapping Student Course 12 kode TMS402
Scrapping Student Course 11 kode TIUP18
Scrapping Student Course 11 kode TLE518
Scrapping Student Course 12 kode TAR216
Scrapping Student Course 18 kode PTS204
Scrapping Student Course 11 kode TIUP19
Scrapping Student Course 11 kode TLE520
Scrapping Student Course 13 kode TMS402
Scrapping Student Course 11 kode TIUP20
Scrapping Student Course 11 kode TLE522
Scrapping Student Course 19 kode PTS204
Scrapping Student Course 11 kode TMSP01
Scrapping Student Course 13 kode TAR216
Scrapping Student Course 20 kode PTS204
Scrapping Student Course 12 kode TMSP02
Scrapping Student Course 11 kode TIUP21
Scrapping Student Course 14 kode TAR216
Scrapping Student Course 11 kode TLE524
Scrapping Student Course 11 kode TIUP22
Scrapping Student Course 21 kode PTS204
Scrapping Student Course 11 kode TLE526
Scrapping Student Course 11 kode TAR220
Scrapping Student Course 2 kode TMSP02
Scrapping Student Course 11 kode TIUP23
Scrapping Student Course 11 kode TIUP24
Scrapping Student Course 11 kode TLE528
Scrapping Student Course 12 kode TAR220
Scrapping Student Course 22 kode PTS204
Scrapping Student Course 3 kode TMSP02
Scrapping Student Course 11 kode TIUP25
Scrapping Student Course 11 kode TLE530
Scrapping Student Course 11 kode TIUP26
Scrapping Student Course 11 kode PTS206
Scrapping Student Course 13 kode TAR220
Scrapping Student Course 4 kode TMSP02
Scrapping Student Course 14 kode TAR220
Scrapping Student Course 12 kode PTS206
Scrapping Student Course 11 kode TLE532
Scrapping Student Course 11 kode TIUP27
Scrapping Student Course 5 kode TMSP02
Scrapping Student Course 11 kode TIUP29
Scrapping Student Course 13 kode PTS206
Scrapping Student Course 7 kode TMSP02
Scrapping Student Course 15 kode TAR220
Scrapping Student Course 11 kode TLE536
Scrapping Student Course 11 kode TLE538
Scrapping Student Course 16 kode TAR220
Scrapping Student Course 11 kode TIUP31
Scrapping Student Course 14 kode PTS206
Scrapping Student Course 8 kode TMSP02
Scrapping Student Course 1 kode TMSP03
Scrapping Student Course 10 kode TMSP03
Scrapping Student Course 17 kode TAR220
Scrapping Student Course 11 kode TLE540
Scrapping Student Course 11 kode TMSP03
Scrapping Student Course 15 kode PTS206
Scrapping Student Course 11 kode TIUP33
Scrapping Student Course 12 kode TMSP03
Scrapping Student Course 13 kode TMSP03
Scrapping Student Course 14 kode TMSP03
Scrapping Student Course 15 kode TMSP03
Scrapping Student Course 16 kode TMSP03
Scrapping Student Course 17 kode TMSP03
Scrapping Student Course 18 kode TMSP03
Scrapping Student Course 19 kode TMSP03
Scrapping Student Course 2 kode TMSP03
Scrapping Student Course 20 kode TMSP03
Scrapping Student Course 21 kode TMSP03
Scrapping Student Course 22 kode TMSP03
Scrapping Student Course 23 kode TMSP03
Scrapping Student Course 24 kode TMSP03
Scrapping Student Course 25 kode TMSP03
Scrapping Student Course 26 kode TMSP03
Scrapping Student Course 27 kode TMSP03
Scrapping Student Course 28 kode TMSP03
Scrapping Student Course 29 kode TMSP03
Scrapping Student Course 3 kode TMSP03
Scrapping Student Course 30 kode TMSP03
Scrapping Student Course 11 kode TLE542
Scrapping Student Course 31 kode TMSP03
Scrapping Student Course 18 kode TAR220
Scrapping Student Course 11 kode TLE544
Scrapping Student Course 32 kode TMSP03
Scrapping Student Course 33 kode TMSP03
Scrapping Student Course 34 kode TMSP03
Scrapping Student Course 16 kode PTS206
Scrapping Student Course 11 kode TIUP35
Scrapping Student Course 35 kode TMSP03
Scrapping Student Course 36 kode TMSP03
Scrapping Student Course 37 kode TMSP03
Scrapping Student Course 38 kode TMSP03
Scrapping Student Course 39 kode TMSP03
Scrapping Student Course 4 kode TMSP03
Scrapping Student Course 40 kode TMSP03
Scrapping Student Course 41 kode TMSP03
Scrapping Student Course 42 kode TMSP03
Scrapping Student Course 5 kode TMSP03
Scrapping Student Course 6 kode TMSP03
Scrapping Student Course 7 kode TMSP03
Scrapping Student Course 8 kode TMSP03
Scrapping Student Course 9 kode TMSP03
Scrapping Student Course 19 kode TAR220
Scrapping Student Course 11 kode TLE546
Scrapping Student Course 11 kode TIUP37
Scrapping Student Course 11 kode TLE548
Scrapping Student Course 11 kode PTS208
Scrapping Student Course 11 kode TMSP04
Scrapping Student Course 11 kode TIUPA1
Scrapping Student Course 20 kode TAR220
Scrapping Student Course 11 kode TLE550
Scrapping Student Course 12 kode PTS208
Scrapping Student Course 11 kode TLE554
Scrapping Student Course 11 kode TLEP02
Scrapping Student Course 12 kode TMSP04
Scrapping Student Course 21 kode TAR220
Scrapping Student Course 11 kode TIUPA2
Scrapping Student Course 13 kode PTS208
Scrapping Student Course 12 kode TLEP02
Scrapping Student Course 22 kode TAR220
Scrapping Student Course 11 kode TMSP06
Scrapping Student Course 13 kode TLEP02
Scrapping Student Course 14 kode PTS208
Scrapping Student Course 11 kode TMSP08
Scrapping Student Course 23 kode TAR220
Scrapping Student Course 11 kode TLEP04
Scrapping Student Course 15 kode PTS208
Scrapping Student Course 24 kode TAR220
Scrapping Student Course 16 kode PTS208
Scrapping Student Course 11 kode TMSP10
Scrapping Student Course 11 kode TLEPA1
Scrapping Student Course 13 kode TLEPA2
Scrapping Student Course 25 kode TAR220
Scrapping Student Course 11 kode PTS210
Scrapping Student Course 11 kode TMSP12
Scrapping Student Course 12 kode PTS210
Scrapping Student Course 13 kode PTS210
Scrapping Student Course 26 kode TAR220
Scrapping Student Course 11 kode TMSP14
Scrapping Student Course 14 kode PTS210
Scrapping Student Course 11 kode TMSP16
Scrapping Student Course 27 kode TAR220
Scrapping Student Course 15 kode PTS210
Scrapping Student Course 11 kode TMSP18
Scrapping Student Course 28 kode TAR220
Scrapping Student Course 16 kode PTS210
Scrapping Student Course 29 kode TAR220
Scrapping Student Course 11 kode TMSP20
Scrapping Student Course 30 kode TAR220
Scrapping Student Course 11 kode PTS212
Scrapping Student Course 11 kode TMSP22
Scrapping Student Course 31 kode TAR220
Scrapping Student Course 12 kode PTS212
Scrapping Student Course 11 kode TMSP24
Scrapping Student Course 13 kode PTS212
Scrapping Student Course 11 kode TMSP26
Scrapping Student Course 32 kode TAR220
Scrapping Student Course 33 kode TAR220
Scrapping Student Course 14 kode PTS212
Scrapping Student Course 11 kode TMSP30
Scrapping Student Course 15 kode PTS212
Scrapping Student Course 34 kode TAR220
Scrapping Student Course 11 kode TMSP32
Scrapping Student Course 11 kode TMSP34
Scrapping Student Course 16 kode PTS212
Scrapping Student Course 35 kode TAR220
Scrapping Student Course 11 kode TMSP36
Scrapping Student Course 36 kode TAR220
Scrapping Student Course 11 kode PTS216
Scrapping Student Course 11 kode TMSP38
Scrapping Student Course 12 kode PTS216
Scrapping Student Course 37 kode TAR220
Scrapping Student Course 38 kode TAR220
Scrapping Student Course 13 kode PTS216
Scrapping Student Course 11 kode TMSP40
Scrapping Student Course 11 kode TMSP44
Scrapping Student Course 11 kode TAR222
Scrapping Student Course 11 kode TMSP46
Scrapping Student Course 14 kode PTS216
Scrapping Student Course 15 kode PTS216
Scrapping Student Course 11 kode TMSP48
Scrapping Student Course 12 kode TAR222
Scrapping Student Course 11 kode TMSP50
Scrapping Student Course 11 kode PTS218
Scrapping Student Course 13 kode TAR222
Scrapping Student Course 11 kode TMSP52
Scrapping Student Course 12 kode PTS218
Scrapping Student Course 14 kode TAR222
Scrapping Student Course 11 kode TMSP54
Scrapping Student Course 11 kode TAR226
Scrapping Student Course 11 kode TMSP56
Scrapping Student Course 13 kode PTS218
Scrapping Student Course 14 kode PTS218
Scrapping Student Course 11 kode TMSPA1
Scrapping Student Course 12 kode TAR226
Scrapping Student Course 15 kode PTS218
Scrapping Student Course 13 kode TAR226
Scrapping Student Course 11 kode TMSPA2
Scrapping Student Course 16 kode PTS218
Scrapping Student Course 14 kode TAR226
Scrapping Student Course 11 kode TAR228
Scrapping Student Course 11 kode PTS220
Scrapping Student Course 12 kode TAR228
Scrapping Student Course 12 kode PTS220
Scrapping Student Course 13 kode PTS220
Scrapping Student Course 13 kode TAR228
Scrapping Student Course 14 kode TAR228
Scrapping Student Course 14 kode PTS220
Scrapping Student Course 15 kode PTS220
Scrapping Student Course 15 kode TAR228
Scrapping Student Course 16 kode TAR228
Scrapping Student Course 16 kode PTS220
Scrapping Student Course 17 kode PTS220
Scrapping Student Course 17 kode TAR228
Scrapping Student Course 11 kode PTS224
Scrapping Student Course 12 kode PTS224
Scrapping Student Course 18 kode TAR228
Scrapping Student Course 13 kode PTS224
Scrapping Student Course 19 kode TAR228
Scrapping Student Course 20 kode TAR228
Scrapping Student Course 14 kode PTS224
Scrapping Student Course 21 kode TAR228
Scrapping Student Course 15 kode PTS224
Scrapping Student Course 22 kode TAR228
Scrapping Student Course 16 kode PTS224
Scrapping Student Course 23 kode TAR228
Scrapping Student Course 11 kode PTS302
Scrapping Student Course 24 kode TAR228
Scrapping Student Course 12 kode PTS302
Scrapping Student Course 25 kode TAR228
Scrapping Student Course 13 kode PTS302
Scrapping Student Course 14 kode PTS302
Scrapping Student Course 26 kode TAR228
Scrapping Student Course 15 kode PTS302
Scrapping Student Course 27 kode TAR228
Scrapping Student Course 11 kode TAR310
Scrapping Student Course 16 kode PTS302
Scrapping Student Course 17 kode PTS302
Scrapping Student Course 12 kode TAR310
Scrapping Student Course 13 kode TAR310
Scrapping Student Course 18 kode PTS302
Scrapping Student Course 14 kode TAR310
Scrapping Student Course 19 kode PTS302
Scrapping Student Course 20 kode PTS302
Scrapping Student Course 11 kode TAR314
Scrapping Student Course 12 kode TAR314
Scrapping Student Course 21 kode PTS302
Scrapping Student Course 13 kode TAR314
Scrapping Student Course 22 kode PTS302
Scrapping Student Course 23 kode PTS302
Scrapping Student Course 14 kode TAR314
Scrapping Student Course 24 kode PTS302
Scrapping Student Course 15 kode TAR314
Scrapping Student Course 16 kode TAR314
Scrapping Student Course 11 kode PTS304
Scrapping Student Course 17 kode TAR314
Scrapping Student Course 12 kode PTS304
Scrapping Student Course 18 kode TAR314
Scrapping Student Course 13 kode PTS304
Scrapping Student Course 19 kode TAR314
Scrapping Student Course 14 kode PTS304
Scrapping Student Course 15 kode PTS304
Scrapping Student Course 20 kode TAR314
Scrapping Student Course 16 kode PTS304
Scrapping Student Course 21 kode TAR314
Scrapping Student Course 17 kode PTS304
Scrapping Student Course 22 kode TAR314
Scrapping Student Course 18 kode PTS304
Scrapping Student Course 23 kode TAR314
Scrapping Student Course 19 kode PTS304
Scrapping Student Course 24 kode TAR314
Scrapping Student Course 25 kode TAR314
Scrapping Student Course 20 kode PTS304
Scrapping Student Course 26 kode TAR314
Scrapping Student Course 21 kode PTS304
Scrapping Student Course 27 kode TAR314
Scrapping Student Course 22 kode PTS304
Scrapping Student Course 28 kode TAR314
Scrapping Student Course 23 kode PTS304
Scrapping Student Course 24 kode PTS304
Scrapping Student Course 29 kode TAR314
Scrapping Student Course 30 kode TAR314
Scrapping Student Course 11 kode PTS306
Scrapping Student Course 31 kode TAR314
Scrapping Student Course 12 kode PTS306
Scrapping Student Course 32 kode TAR314
Scrapping Student Course 13 kode PTS306
Scrapping Student Course 33 kode TAR314
Scrapping Student Course 14 kode PTS306
Scrapping Student Course 15 kode PTS306
Scrapping Student Course 34 kode TAR314
Scrapping Student Course 11 kode PTS307
Scrapping Student Course 35 kode TAR314
Scrapping Student Course 12 kode PTS307
Scrapping Student Course 13 kode PTS307
Scrapping Student Course 11 kode TAR323
Scrapping Student Course 14 kode PTS307
Scrapping Student Course 12 kode TAR323
Scrapping Student Course 15 kode PTS307
Scrapping Student Course 13 kode TAR323
Scrapping Student Course 16 kode PTS307
Scrapping Student Course 17 kode PTS307
Scrapping Student Course 14 kode TAR323
Scrapping Student Course 11 kode TAR403
Scrapping Student Course 18 kode PTS307
Scrapping Student Course 19 kode PTS307
Scrapping Student Course 14 kode TAR403
Scrapping Student Course 20 kode PTS307
Scrapping Student Course 11 kode TAR407
Scrapping Student Course 21 kode PTS307
Scrapping Student Course 12 kode TAR407
Scrapping Student Course 22 kode PTS307
Scrapping Student Course 13 kode TAR407
Scrapping Student Course 23 kode PTS307
Scrapping Student Course 11 kode TARP05
Scrapping Student Course 24 kode PTS307
Scrapping Student Course 11 kode TARP07
Scrapping Student Course 25 kode PTS307
Scrapping Student Course 11 kode PTS308
Scrapping Student Course 11 kode TARP09
Scrapping Student Course 12 kode PTS308
Scrapping Student Course 12 kode TARP09
Scrapping Student Course 13 kode TARP09
Scrapping Student Course 13 kode PTS308
Scrapping Student Course 14 kode PTS308
Scrapping Student Course 14 kode TARP09
Scrapping Student Course 15 kode TARP09
Scrapping Student Course 11 kode PTS310
Scrapping Student Course 12 kode PTS310
Scrapping Student Course 16 kode TARP09
Scrapping Student Course 17 kode TARP09
Scrapping Student Course 13 kode PTS310
Scrapping Student Course 18 kode TARP09
Scrapping Student Course 14 kode PTS310
Scrapping Student Course 15 kode PTS310
Scrapping Student Course 19 kode TARP09
Scrapping Student Course 20 kode TARP09
Scrapping Student Course 16 kode PTS310
Scrapping Student Course 17 kode PTS310
Scrapping Student Course 11 kode TARP11
Scrapping Student Course 11 kode TARP12
Scrapping Student Course 18 kode PTS310
Scrapping Student Course 11 kode TARP14
Scrapping Student Course 19 kode PTS310
Scrapping Student Course 20 kode PTS310
Scrapping Student Course 11 kode TARP16
Scrapping Student Course 11 kode TARP22
Scrapping Student Course 21 kode PTS310
Scrapping Student Course 11 kode TARP24
Scrapping Student Course 22 kode PTS310
Scrapping Student Course 11 kode PTS312
Scrapping Student Course 11 kode TARP26
Scrapping Student Course 11 kode TARP34
Scrapping Student Course 12 kode PTS312
Scrapping Student Course 11 kode TARP36
Scrapping Student Course 13 kode PTS312
Scrapping Student Course 11 kode TARP38
Scrapping Student Course 14 kode PTS312
Scrapping Student Course 11 kode PTS313
Scrapping Student Course 11 kode TARP42
Scrapping Student Course 12 kode PTS313
Scrapping Student Course 11 kode TARP44
Scrapping Student Course 13 kode PTS313
Scrapping Student Course 11 kode TARP46
Scrapping Student Course 14 kode PTS313
Scrapping Student Course 11 kode TARP52
Scrapping Student Course 11 kode TARP54
Scrapping Student Course 15 kode PTS313
Scrapping Student Course 16 kode PTS313
Scrapping Student Course 11 kode TARP56
Scrapping Student Course 17 kode PTS313
Scrapping Student Course 11 kode TARP62
Scrapping Student Course 18 kode PTS313
Scrapping Student Course 11 kode TARP64
Scrapping Student Course 11 kode TARP71
Scrapping Student Course 11 kode PTS315
Scrapping Student Course 11 kode PTS316
Scrapping Student Course 11 kode TARP73
Scrapping Student Course 11 kode PTS318
Scrapping Student Course 11 kode TARP75
Scrapping Student Course 11 kode TARP81
Scrapping Student Course 11 kode PTS320
Scrapping Student Course 11 kode TARP83
Scrapping Student Course 11 kode PTS322
Scrapping Student Course 11 kode PTS324
Scrapping Student Course 11 kode TARP85
Scrapping Student Course 11 kode TARP91
Scrapping Student Course 11 kode PTS326
Scrapping Student Course 11 kode PTS328
Scrapping Student Course 11 kode TARP93
Scrapping Student Course 11 kode TARPA1
Scrapping Student Course 11 kode PTS330
Scrapping Student Course 11 kode PTS332
Scrapping Student Course 12 kode PTS332
Scrapping Student Course 13 kode PTS332
Scrapping Student Course 14 kode PTS332
Scrapping Student Course 15 kode PTS332
Scrapping Student Course 16 kode PTS332
Scrapping Student Course 17 kode PTS332
Scrapping Student Course 18 kode PTS332
Scrapping Student Course 19 kode PTS332
Scrapping Student Course 20 kode PTS332
Scrapping Student Course 21 kode PTS332
Scrapping Student Course 22 kode PTS332
Scrapping Student Course 23 kode PTS332
Scrapping Student Course 24 kode PTS332
Scrapping Student Course 11 kode PTS334
Scrapping Student Course 12 kode PTS334
Scrapping Student Course 11 kode PTS338
Scrapping Student Course 11 kode PTS340
Scrapping Student Course 12 kode PTS340
Scrapping Student Course 13 kode PTS340
Scrapping Student Course 11 kode PTS342
Scrapping Student Course 12 kode PTS342
Scrapping Student Course 11 kode PTS404
Scrapping Student Course 11 kode PTS405
Scrapping Student Course 12 kode PTS405
Scrapping Student Course 13 kode PTS405
Scrapping Student Course 14 kode PTS405
Scrapping Student Course 15 kode PTS405
Scrapping Student Course 16 kode PTS405
Scrapping Student Course 17 kode PTS405
Scrapping Student Course 18 kode PTS405
Scrapping Student Course 19 kode PTS405
Scrapping Student Course 20 kode PTS405
Scrapping Student Course 21 kode PTS405
Scrapping Student Course 22 kode PTS405
Scrapping Student Course 23 kode PTS405
Scrapping Student Course 24 kode PTS405
Scrapping Student Course 25 kode PTS405
Scrapping Student Course 26 kode PTS405
Scrapping Student Course 27 kode PTS405
Scrapping Student Course 28 kode PTS405
Scrapping Student Course 29 kode PTS405
Scrapping Student Course 11 kode PTS406
Scrapping Student Course 11 kode PTS408
Scrapping Student Course 11 kode PTS409
Scrapping Student Course 12 kode PTS409
Scrapping Student Course 11 kode PTS410
Scrapping Student Course 11 kode PTS411
Scrapping Student Course 11 kode PTS412
Scrapping Student Course 11 kode PTS414
Scrapping Student Course 11 kode PTS416
Scrapping Student Course 11 kode PTS418
Scrapping Student Course 11 kode PTS420
Scrapping Student Course 12 kode PTS420
Scrapping Student Course 11 kode PTS421
Scrapping Student Course 12 kode PTS421
Scrapping Student Course 11 kode PTS422
Scrapping Student Course 12 kode PTS422
Scrapping Student Course 11 kode PTS424
Scrapping Student Course 11 kode PTSP01
Scrapping Student Course 11 kode PTSPA1
Scrapping Student Course 12 kode PTSPA1
Scrapping Student Course 13 kode PTSPA1
Scrapping Student Course 14 kode PTSPA1
Scrapping Student Course 15 kode PTSPA1
Scrapping Student Course 16 kode PTSPA1
Scrapping Student Course 17 kode PTSPA1
Scrapping Student Course 18 kode PTSPA1
Scrapping Student Course 19 kode PTSPA1
Scrapping Student Course 20 kode PTSPA1
Scrapping Student Course 21 kode PTSPA1
Scrapping Student Course 22 kode PTSPA1
Scrapping Student Course 23 kode PTSPA1
Scrapping Student Course 24 kode PTSPA1
Scrapping Student Course 25 kode PTSPA1
Scrapping Student Course 26 kode PTSPA1
Scrapping Student Course 27 kode PTSPA1
Scrapping Student Course 28 kode PTSPA1
Scrapping Student Course 29 kode PTSPA1
Scrapping Student Course 30 kode PTSPA1
Scrapping Student Course 31 kode PTSPA1
Scrapping Student Course 32 kode PTSPA1
Scrapping Student Course 33 kode PTSPA1
Scrapping Student Course 34 kode PTSPA1
Scrapping Student Course 35 kode PTSPA1
Scrapping Student Course 36 kode PTSPA1
Scrapping Student Course 37 kode PTSPA1
Scrapping Student Course 38 kode PTSPA1
Scrapping Student Course 39 kode PTSPA1
Scrapping Student Course 40 kode PTSPA1
Scrapping Student Course 41 kode PTSPA1
Scrapping Student Course 42 kode PTSPA1
Scrapping Student Course 43 kode PTSPA1
Scrapping Student Course 44 kode PTSPA1
Scrapping Student Course 45 kode PTSPA1
Scrapping Student Course 46 kode PTSPA1
Scrapping Student Course 47 kode PTSPA1
Scrapping Student Course 48 kode PTSPA1
Scrapping Student Course 49 kode PTSPA1
Scrapping Student Course 50 kode PTSPA1
Scrapping Student Course 52 kode PTSPA1
Scrapping Student Course 53 kode PTSPA1
Scrapping Student Course 54 kode PTSPA1
Scrapping Student Course 55 kode PTSPA1
Scrapping Student Course 57 kode PTSPA1
Scrapping Student Course 58 kode PTSPA1
Scrapping Student Course 59 kode PTSPA1
Scrapping Student Course 60 kode PTSPA1
Scrapping Student Course 61 kode PTSPA1
Scrapping Student Course 62 kode PTSPA1
Scrapping Student Course 63 kode PTSPA1
Scrapping Student Course 64 kode PTSPA1
Scrapping Student Course 65 kode PTSPA1
Scrapping Student Course 66 kode PTSPA1
Scrapping Student Course 67 kode PTSPA1
Scrapping Student Course 68 kode PTSPA1
Scrapping Student Course 69 kode PTSPA1
Scrapping Student Course 70 kode PTSPA1
Scrapping Student Course 71 kode PTSPA1
Scrapping Student Course 72 kode PTSPA1
Scrapping Student Course 73 kode PTSPA1
Scrapping Student Course 74 kode PTSPA1
Scrapping Student Course 75 kode PTSPA1
Scrapping Student Course 76 kode PTSPA1
Scrapping Student Course 78 kode PTSPA1
Scrapping Student Course 79 kode PTSPA1
Scrapping Student Course 80 kode PTSPA1
Scrapping Student Course 81 kode PTSPA1
